h[m], water_content[-], rel_perm[-]
  6.324324,   0.138990,   0.216589
  6.333333,   0.138942,   0.216441
  6.342342,   0.138894,   0.216293
  6.351351,   0.138846,   0.216145
  6.360360,   0.138798,   0.215998
  6.369369,   0.138750,   0.215851
  6.378378,   0.138702,   0.215704
  6.387387,   0.138655,   0.215558
  6.396396,   0.138607,   0.215412
  6.405405,   0.138560,   0.215266
  6.414414,   0.138513,   0.215121
  6.423423,   0.138465,   0.214975
  6.432432,   0.138418,   0.214830
  6.441441,   0.138371,   0.214686
  6.450450,   0.138324,   0.214541
  6.459459,   0.138278,   0.214397
  6.468468,   0.138231,   0.214254
  6.477477,   0.138184,   0.214110
  6.486486,   0.138138,   0.213967
  6.495495,   0.138092,   0.213824
  6.504505,   0.138045,   0.213682
  6.513514,   0.137999,   0.213539
  6.522523,   0.137953,   0.213397
  6.531532,   0.137907,   0.213256
  6.540541,   0.137861,   0.213114
  6.549550,   0.137815,   0.212973
  6.558559,   0.137770,   0.212832
  6.567568,   0.137724,   0.212692
  6.576577,   0.137679,   0.212552
  6.585586,   0.137633,   0.212412
  6.594595,   0.137588,   0.212272
  6.603604,   0.137543,   0.212132
  6.612613,   0.137497,   0.211993
  6.621622,   0.137452,   0.211854
  6.630631,   0.137408,   0.211716
  6.639640,   0.137363,   0.211577
  6.648649,   0.137318,   0.211439
  6.657658,   0.137273,   0.211302
  6.666667,   0.137229,   0.211164
  6.675676,   0.137184,   0.211027
  6.684685,   0.137140,   0.210890
  6.693694,   0.137096,   0.210753
  6.702703,   0.137051,   0.210617
  6.711712,   0.137007,   0.210480
  6.720721,   0.136963,   0.210345
  6.729730,   0.136919,   0.210209
  6.738739,   0.136876,   0.210074
  6.747748,   0.136832,   0.209939
  6.756757,   0.136788,   0.209804
  6.765766,   0.136745,   0.209669
  6.774775,   0.136701,   0.209535
  6.783784,   0.136658,   0.209401
  6.792793,   0.136615,   0.209267
  6.801802,   0.136571,   0.209133
  6.810811,   0.136528,   0.209000
  6.819820,   0.136485,   0.208867
  6.828829,   0.136442,   0.208734
  6.837838,   0.136399,   0.208602
  6.846847,   0.136357,   0.208470
  6.855856,   0.136314,   0.208338
  6.864865,   0.136271,   0.208206
  6.873874,   0.136229,   0.208074
  6.882883,   0.136187,   0.207943
  6.891892,   0.136144,   0.207812
  6.900901,   0.136102,   0.207681
  6.909910,   0.136060,   0.207551
  6.918919,   0.136018,   0.207421
  6.927928,   0.135976,   0.207291
  6.936937,   0.135934,   0.207161
