h[m], water_content[-], rel_perm[-]
  6.018018,   0.241598,   0.367148
  6.027027,   0.241533,   0.366933
  6.036036,   0.241467,   0.366720
  6.045045,   0.241402,   0.366506
  6.054054,   0.241337,   0.366293
  6.063063,   0.241273,   0.366081
  6.072072,   0.241208,   0.365869
  6.081081,   0.241143,   0.365657
  6.090090,   0.241079,   0.365446
  6.099099,   0.241015,   0.365235
  6.108108,   0.240950,   0.365025
  6.117117,   0.240886,   0.364815
  6.126126,   0.240822,   0.364605
  6.135135,   0.240759,   0.364396
  6.144144,   0.240695,   0.364187
  6.153153,   0.240631,   0.363979
  6.162162,   0.240568,   0.363771
  6.171171,   0.240504,   0.363564
  6.180180,   0.240441,   0.363357
  6.189189,   0.240378,   0.363150
  6.198198,   0.240315,   0.362944
  6.207207,   0.240252,   0.362738
  6.216216,   0.240189,   0.362532
  6.225225,   0.240126,   0.362327
  6.234234,   0.240064,   0.362123
  6.243243,   0.240001,   0.361918
  6.252252,   0.239939,   0.361714
  6.261261,   0.239877,   0.361511
  6.270270,   0.239815,   0.361308
  6.279279,   0.239753,   0.361105
  6.288288,   0.239691,   0.360903
  6.297297,   0.239629,   0.360701
  6.306306,   0.239567,   0.360499
  6.315315,   0.239506,   0.360298
  6.324324,   0.239444,   0.360097
  6.333333,   0.239383,   0.359897
  6.342342,   0.239321,   0.359697
  6.351351,   0.239260,   0.359497
  6.360360,   0.239199,   0.359298
  6.369369,   0.239138,   0.359099
  6.378378,   0.239078,   0.358901
  6.387387,   0.239017,   0.358702
  6.396396,   0.238956,   0.358505
  6.405405,   0.238896,   0.358307
  6.414414,   0.238835,   0.358110
  6.423423,   0.238775,   0.357914
  6.432432,   0.238715,   0.357717
  6.441441,   0.238655,   0.357522
  6.450450,   0.238595,   0.357326
  6.459459,   0.238535,   0.357131
  6.468468,   0.238475,   0.356936
  6.477477,   0.238415,   0.356742
  6.486486,   0.238356,   0.356548
  6.495495,   0.238296,   0.356354
  6.504505,   0.238237,   0.356161
  6.513514,   0.238178,   0.355968
  6.522523,   0.238119,   0.355775
  6.531532,   0.238060,   0.355583
  6.540541,   0.238001,   0.355391
  6.549550,   0.237942,   0.355199
  6.558559,   0.237883,   0.355008
  6.567568,   0.237824,   0.354817
  6.576577,   0.237766,   0.354627
  6.585586,   0.237708,   0.354437
  6.594595,   0.237649,   0.354247
  6.603604,   0.237591,   0.354057
  6.612613,   0.237533,   0.353868
  6.621622,   0.237475,   0.353679
  6.630631,   0.237417,   0.353491
  6.639640,   0.237359,   0.353303
  6.648649,   0.237301,   0.353115
  6.657658,   0.237244,   0.352928
  6.666667,   0.237186,   0.352741
  6.675676,   0.237129,   0.352554
  6.684685,   0.237071,   0.352368
  6.693694,   0.237014,   0.352182
  6.702703,   0.236957,   0.351996
  6.711712,   0.236900,   0.351811
  6.720721,   0.236843,   0.351626
  6.729730,   0.236786,   0.351441
  6.738739,   0.236729,   0.351257
  6.747748,   0.236672,   0.351073
  6.756757,   0.236616,   0.350889
  6.765766,   0.236559,   0.350706
  6.774775,   0.236503,   0.350523
  6.783784,   0.236447,   0.350340
  6.792793,   0.236390,   0.350158
  6.801802,   0.236334,   0.349976
  6.810811,   0.236278,   0.349794
  6.819820,   0.236222,   0.349612
  6.828829,   0.236167,   0.349431
  6.837838,   0.236111,   0.349251
  6.846847,   0.236055,   0.349070
  6.855856,   0.236000,   0.348890
  6.864865,   0.235944,   0.348710
  6.873874,   0.235889,   0.348531
  6.882883,   0.235833,   0.348352
  6.891892,   0.235778,   0.348173
  6.900901,   0.235723,   0.347994
  6.909910,   0.235668,   0.347816
  6.918919,   0.235613,   0.347638
  6.927928,   0.235558,   0.347461
  6.936937,   0.235504,   0.347283
  6.945946,   0.235449,   0.347106
