h[m], water_content[-], rel_perm[-]
  5.405405,   0.223142,   0.328782
  5.414414,   0.223031,   0.328518
  5.423423,   0.222921,   0.328255
  5.432432,   0.222810,   0.327993
  5.441441,   0.222700,   0.327731
  5.450450,   0.222591,   0.327470
  5.459459,   0.222481,   0.327209
  5.468468,   0.222372,   0.326949
  5.477477,   0.222263,   0.326690
  5.486486,   0.222154,   0.326431
  5.495495,   0.222045,   0.326173
  5.504505,   0.221937,   0.325915
  5.513514,   0.221828,   0.325658
  5.522523,   0.221720,   0.325402
  5.531532,   0.221613,   0.325146
  5.540541,   0.221505,   0.324890
  5.549550,   0.221398,   0.324636
  5.558559,   0.221291,   0.324382
  5.567568,   0.221184,   0.324128
  5.576577,   0.221077,   0.323875
  5.585586,   0.220971,   0.323623
  5.594595,   0.220865,   0.323371
  5.603604,   0.220759,   0.323120
  5.612613,   0.220653,   0.322869
  5.621622,   0.220548,   0.322619
  5.630631,   0.220442,   0.322370
  5.639640,   0.220337,   0.322121
  5.648649,   0.220232,   0.321873
  5.657658,   0.220128,   0.321625
  5.666667,   0.220023,   0.321378
  5.675676,   0.219919,   0.321131
  5.684685,   0.219815,   0.320885
  5.693694,   0.219711,   0.320639
  5.702703,   0.219608,   0.320394
  5.711712,   0.219504,   0.320150
  5.720721,   0.219401,   0.319906
  5.729730,   0.219298,   0.319663
  5.738739,   0.219195,   0.319420
  5.747748,   0.219093,   0.319177
  5.756757,   0.218990,   0.318936
  5.765766,   0.218888,   0.318694
  5.774775,   0.218786,   0.318454
  5.783784,   0.218685,   0.318214
  5.792793,   0.218583,   0.317974
  5.801802,   0.218482,   0.317735
  5.810811,   0.218381,   0.317496
  5.819820,   0.218280,   0.317258
  5.828829,   0.218179,   0.317021
  5.837838,   0.218079,   0.316784
  5.846847,   0.217978,   0.316547
  5.855856,   0.217878,   0.316312
  5.864865,   0.217778,   0.316076
  5.873874,   0.217679,   0.315841
  5.882883,   0.217579,   0.315607
  5.891892,   0.217480,   0.315373
  5.900901,   0.217381,   0.315140
  5.909910,   0.217282,   0.314907
  5.918919,   0.217183,   0.314674
  5.927928,   0.217084,   0.314442
  5.936937,   0.216986,   0.314211
  5.945946,   0.216888,   0.313980
  5.954955,   0.216790,   0.313750
  5.963964,   0.216692,   0.313520
  5.972973,   0.216595,   0.313291
  5.981982,   0.216497,   0.313062
  5.990991,   0.216400,   0.312833
  6.000000,   0.216303,   0.312605
  6.009009,   0.216206,   0.312378
  6.018018,   0.216110,   0.312151
  6.027027,   0.216013,   0.311925
  6.036036,   0.215917,   0.311699
  6.045045,   0.215821,   0.311473
  6.054054,   0.215725,   0.311248
  6.063063,   0.215629,   0.311024
  6.072072,   0.215534,   0.310800
  6.081081,   0.215438,   0.310576
  6.090090,   0.215343,   0.310353
  6.099099,   0.215248,   0.310130
  6.108108,   0.215154,   0.309908
  6.117117,   0.215059,   0.309686
  6.126126,   0.214965,   0.309465
  6.135135,   0.214870,   0.309244
  6.144144,   0.214776,   0.309024
  6.153153,   0.214682,   0.308804
  6.162162,   0.214589,   0.308585
  6.171171,   0.214495,   0.308366
  6.180180,   0.214402,   0.308148
  6.189189,   0.214309,   0.307930
  6.198198,   0.214216,   0.307712
  6.207207,   0.214123,   0.307495
  6.216216,   0.214030,   0.307278
  6.225225,   0.213938,   0.307062
  6.234234,   0.213845,   0.306846
  6.243243,   0.213753,   0.306631
  6.252252,   0.213661,   0.306416
  6.261261,   0.213569,   0.306202
  6.270270,   0.213478,   0.305988
  6.279279,   0.213386,   0.305774
  6.288288,   0.213295,   0.305561
  6.297297,   0.213204,   0.305348
  6.306306,   0.213113,   0.305136
  6.315315,   0.213022,   0.304924
  6.324324,   0.212932,   0.304713
  6.333333,   0.212841,   0.304502
  6.342342,   0.212751,   0.304291
  6.351351,   0.212661,   0.304081
  6.360360,   0.212571,   0.303872
  6.369369,   0.212481,   0.303662
  6.378378,   0.212392,   0.303454
  6.387387,   0.212302,   0.303245
  6.396396,   0.212213,   0.303037
  6.405405,   0.212124,   0.302830
  6.414414,   0.212035,   0.302622
  6.423423,   0.211946,   0.302416
  6.432432,   0.211858,   0.302209
  6.441441,   0.211769,   0.302004
  6.450450,   0.211681,   0.301798
  6.459459,   0.211593,   0.301593
  6.468468,   0.211505,   0.301388
  6.477477,   0.211417,   0.301184
  6.486486,   0.211329,   0.300980
  6.495495,   0.211242,   0.300777
  6.504505,   0.211154,   0.300574
  6.513514,   0.211067,   0.300371
  6.522523,   0.210980,   0.300169
  6.531532,   0.210893,   0.299967
  6.540541,   0.210807,   0.299766
  6.549550,   0.210720,   0.299565
  6.558559,   0.210634,   0.299364
  6.567568,   0.210547,   0.299164
  6.576577,   0.210461,   0.298964
  6.585586,   0.210375,   0.298764
  6.594595,   0.210290,   0.298565
  6.603604,   0.210204,   0.298367
  6.612613,   0.210118,   0.298168
  6.621622,   0.210033,   0.297970
  6.630631,   0.209948,   0.297773
  6.639640,   0.209863,   0.297576
  6.648649,   0.209778,   0.297379
  6.657658,   0.209693,   0.297183
  6.666667,   0.209609,   0.296987
  6.675676,   0.209524,   0.296791
  6.684685,   0.209440,   0.296596
  6.693694,   0.209356,   0.296401
  6.702703,   0.209272,   0.296207
  6.711712,   0.209188,   0.296012
  6.720721,   0.209104,   0.295819
  6.729730,   0.209021,   0.295625
  6.738739,   0.208937,   0.295432
  6.747748,   0.208854,   0.295240
  6.756757,   0.208771,   0.295048
  6.765766,   0.208688,   0.294856
  6.774775,   0.208605,   0.294664
  6.783784,   0.208523,   0.294473
  6.792793,   0.208440,   0.294282
  6.801802,   0.208358,   0.294092
  6.810811,   0.208275,   0.293902
  6.819820,   0.208193,   0.293712
  6.828829,   0.208111,   0.293523
  6.837838,   0.208030,   0.293334
  6.846847,   0.207948,   0.293145
  6.855856,   0.207866,   0.292957
  6.864865,   0.207785,   0.292769
  6.873874,   0.207704,   0.292582
  6.882883,   0.207623,   0.292394
  6.891892,   0.207542,   0.292208
  6.900901,   0.207461,   0.292021
  6.909910,   0.207380,   0.291835
  6.918919,   0.207299,   0.291649
  6.927928,   0.207219,   0.291464
  6.936937,   0.207139,   0.291279
  6.945946,   0.207059,   0.291094
