h[m], water_content[-], rel_perm[-]
  5.639640,   0.248715,   0.542458
  5.648649,   0.248662,   0.542273
  5.657658,   0.248610,   0.542088
  5.666667,   0.248557,   0.541904
  5.675676,   0.248505,   0.541720
  5.684685,   0.248452,   0.541537
  5.693694,   0.248400,   0.541354
  5.702703,   0.248348,   0.541171
  5.711712,   0.248296,   0.540988
  5.720721,   0.248244,   0.540806
  5.729730,   0.248192,   0.540624
  5.738739,   0.248140,   0.540443
  5.747748,   0.248089,   0.540262
  5.756757,   0.248037,   0.540081
  5.765766,   0.247985,   0.539900
  5.774775,   0.247934,   0.539720
  5.783784,   0.247883,   0.539540
  5.792793,   0.247832,   0.539361
  5.801802,   0.247781,   0.539182
  5.810811,   0.247730,   0.539003
  5.819820,   0.247679,   0.538824
  5.828829,   0.247628,   0.538646
  5.837838,   0.247577,   0.538468
  5.846847,   0.247526,   0.538291
  5.855856,   0.247476,   0.538114
  5.864865,   0.247425,   0.537937
  5.873874,   0.247375,   0.537760
  5.882883,   0.247325,   0.537584
  5.891892,   0.247275,   0.537408
  5.900901,   0.247225,   0.537232
  5.909910,   0.247175,   0.537057
  5.918919,   0.247125,   0.536882
  5.927928,   0.247075,   0.536707
  5.936937,   0.247025,   0.536533
  5.945946,   0.246976,   0.536359
  5.954955,   0.246926,   0.536185
  5.963964,   0.246877,   0.536011
  5.972973,   0.246827,   0.535838
  5.981982,   0.246778,   0.535665
  5.990991,   0.246729,   0.535493
  6.000000,   0.246680,   0.535321
  6.009009,   0.246631,   0.535149
  6.018018,   0.246582,   0.534977
  6.027027,   0.246533,   0.534806
  6.036036,   0.246484,   0.534635
  6.045045,   0.246435,   0.534464
  6.054054,   0.246387,   0.534293
  6.063063,   0.246338,   0.534123
  6.072072,   0.246290,   0.533953
  6.081081,   0.246242,   0.533784
  6.090090,   0.246193,   0.533615
  6.099099,   0.246145,   0.533446
  6.108108,   0.246097,   0.533277
  6.117117,   0.246049,   0.533109
  6.126126,   0.246001,   0.532941
  6.135135,   0.245953,   0.532773
  6.144144,   0.245906,   0.532605
  6.153153,   0.245858,   0.532438
  6.162162,   0.245810,   0.532271
  6.171171,   0.245763,   0.532104
  6.180180,   0.245716,   0.531938
  6.189189,   0.245668,   0.531772
  6.198198,   0.245621,   0.531606
  6.207207,   0.245574,   0.531441
  6.216216,   0.245527,   0.531275
  6.225225,   0.245480,   0.531110
  6.234234,   0.245433,   0.530946
  6.243243,   0.245386,   0.530781
  6.252252,   0.245339,   0.530617
  6.261261,   0.245292,   0.530453
  6.270270,   0.245246,   0.530290
  6.279279,   0.245199,   0.530127
  6.288288,   0.245153,   0.529964
  6.297297,   0.245107,   0.529801
  6.306306,   0.245060,   0.529638
  6.315315,   0.245014,   0.529476
  6.324324,   0.244968,   0.529314
  6.333333,   0.244922,   0.529153
  6.342342,   0.244876,   0.528991
  6.351351,   0.244830,   0.528830
  6.360360,   0.244784,   0.528669
  6.369369,   0.244738,   0.528509
  6.378378,   0.244693,   0.528348
  6.387387,   0.244647,   0.528188
  6.396396,   0.244602,   0.528029
  6.405405,   0.244556,   0.527869
  6.414414,   0.244511,   0.527710
  6.423423,   0.244466,   0.527551
  6.432432,   0.244420,   0.527392
  6.441441,   0.244375,   0.527234
  6.450450,   0.244330,   0.527075
  6.459459,   0.244285,   0.526917
  6.468468,   0.244240,   0.526760
  6.477477,   0.244195,   0.526602
  6.486486,   0.244151,   0.526445
  6.495495,   0.244106,   0.526288
  6.504505,   0.244061,   0.526132
  6.513514,   0.244017,   0.525975
  6.522523,   0.243972,   0.525819
  6.531532,   0.243928,   0.525663
  6.540541,   0.243884,   0.525508
  6.549550,   0.243839,   0.525352
  6.558559,   0.243795,   0.525197
  6.567568,   0.243751,   0.525042
  6.576577,   0.243707,   0.524888
  6.585586,   0.243663,   0.524733
  6.594595,   0.243619,   0.524579
  6.603604,   0.243575,   0.524425
  6.612613,   0.243532,   0.524271
  6.621622,   0.243488,   0.524118
  6.630631,   0.243444,   0.523965
  6.639640,   0.243401,   0.523812
  6.648649,   0.243357,   0.523659
  6.657658,   0.243314,   0.523507
  6.666667,   0.243271,   0.523355
  6.675676,   0.243227,   0.523203
  6.684685,   0.243184,   0.523051
  6.693694,   0.243141,   0.522900
  6.702703,   0.243098,   0.522748
  6.711712,   0.243055,   0.522597
  6.720721,   0.243012,   0.522447
  6.729730,   0.242969,   0.522296
  6.738739,   0.242926,   0.522146
  6.747748,   0.242884,   0.521996
  6.756757,   0.242841,   0.521846
  6.765766,   0.242799,   0.521697
  6.774775,   0.242756,   0.521547
  6.783784,   0.242714,   0.521398
  6.792793,   0.242671,   0.521249
  6.801802,   0.242629,   0.521101
  6.810811,   0.242587,   0.520952
  6.819820,   0.242545,   0.520804
  6.828829,   0.242502,   0.520656
  6.837838,   0.242460,   0.520509
  6.846847,   0.242418,   0.520361
  6.855856,   0.242377,   0.520214
  6.864865,   0.242335,   0.520067
  6.873874,   0.242293,   0.519920
  6.882883,   0.242251,   0.519774
  6.891892,   0.242210,   0.519627
  6.900901,   0.242168,   0.519481
  6.909910,   0.242126,   0.519335
  6.918919,   0.242085,   0.519190
  6.927928,   0.242044,   0.519044
  6.936937,   0.242002,   0.518899
  6.945946,   0.241961,   0.518754
