h[m], water_content[-], rel_perm[-]
  5.918919,   0.311075,   0.590075
  5.927928,   0.311005,   0.589847
  5.936937,   0.310936,   0.589619
  5.945946,   0.310866,   0.589391
  5.954955,   0.310796,   0.589164
  5.963964,   0.310727,   0.588938
  5.972973,   0.310658,   0.588711
  5.981982,   0.310589,   0.588485
  5.990991,   0.310520,   0.588260
  6.000000,   0.310451,   0.588035
  6.009009,   0.310382,   0.587810
  6.018018,   0.310313,   0.587585
  6.027027,   0.310245,   0.587361
  6.036036,   0.310176,   0.587138
  6.045045,   0.310108,   0.586915
  6.054054,   0.310039,   0.586692
  6.063063,   0.309971,   0.586469
  6.072072,   0.309903,   0.586247
  6.081081,   0.309835,   0.586025
  6.090090,   0.309768,   0.585804
  6.099099,   0.309700,   0.585583
  6.108108,   0.309632,   0.585362
  6.117117,   0.309565,   0.585142
  6.126126,   0.309497,   0.584922
  6.135135,   0.309430,   0.584703
  6.144144,   0.309363,   0.584484
  6.153153,   0.309296,   0.584265
  6.162162,   0.309229,   0.584046
  6.171171,   0.309162,   0.583828
  6.180180,   0.309095,   0.583611
  6.189189,   0.309029,   0.583393
  6.198198,   0.308962,   0.583176
  6.207207,   0.308896,   0.582960
  6.216216,   0.308829,   0.582743
  6.225225,   0.308763,   0.582527
  6.234234,   0.308697,   0.582312
  6.243243,   0.308631,   0.582097
  6.252252,   0.308565,   0.581882
  6.261261,   0.308499,   0.581667
  6.270270,   0.308434,   0.581453
  6.279279,   0.308368,   0.581239
  6.288288,   0.308302,   0.581026
  6.297297,   0.308237,   0.580813
  6.306306,   0.308172,   0.580600
  6.315315,   0.308107,   0.580388
  6.324324,   0.308041,   0.580176
  6.333333,   0.307976,   0.579964
  6.342342,   0.307912,   0.579753
  6.351351,   0.307847,   0.579542
  6.360360,   0.307782,   0.579331
  6.369369,   0.307718,   0.579121
  6.378378,   0.307653,   0.578911
  6.387387,   0.307589,   0.578701
  6.396396,   0.307524,   0.578492
  6.405405,   0.307460,   0.578283
  6.414414,   0.307396,   0.578074
  6.423423,   0.307332,   0.577866
  6.432432,   0.307268,   0.577658
  6.441441,   0.307204,   0.577450
  6.450450,   0.307141,   0.577243
  6.459459,   0.307077,   0.577036
  6.468468,   0.307014,   0.576829
  6.477477,   0.306950,   0.576623
  6.486486,   0.306887,   0.576417
  6.495495,   0.306824,   0.576211
  6.504505,   0.306761,   0.576006
  6.513514,   0.306698,   0.575801
  6.522523,   0.306635,   0.575596
  6.531532,   0.306572,   0.575391
  6.540541,   0.306509,   0.575187
  6.549550,   0.306446,   0.574984
  6.558559,   0.306384,   0.574780
  6.567568,   0.306321,   0.574577
  6.576577,   0.306259,   0.574374
  6.585586,   0.306197,   0.574172
  6.594595,   0.306135,   0.573970
  6.603604,   0.306073,   0.573768
  6.612613,   0.306011,   0.573566
  6.621622,   0.305949,   0.573365
  6.630631,   0.305887,   0.573164
  6.639640,   0.305825,   0.572964
  6.648649,   0.305764,   0.572764
  6.657658,   0.305702,   0.572564
  6.666667,   0.305641,   0.572364
  6.675676,   0.305579,   0.572165
  6.684685,   0.305518,   0.571966
  6.693694,   0.305457,   0.571767
  6.702703,   0.305396,   0.571569
  6.711712,   0.305335,   0.571371
  6.720721,   0.305274,   0.571173
  6.729730,   0.305213,   0.570975
  6.738739,   0.305153,   0.570778
  6.747748,   0.305092,   0.570581
  6.756757,   0.305031,   0.570385
  6.765766,   0.304971,   0.570188
  6.774775,   0.304911,   0.569992
  6.783784,   0.304850,   0.569797
  6.792793,   0.304790,   0.569601
  6.801802,   0.304730,   0.569406
  6.810811,   0.304670,   0.569212
  6.819820,   0.304610,   0.569017
  6.828829,   0.304550,   0.568823
  6.837838,   0.304491,   0.568629
  6.846847,   0.304431,   0.568435
  6.855856,   0.304371,   0.568242
  6.864865,   0.304312,   0.568049
  6.873874,   0.304253,   0.567856
  6.882883,   0.304193,   0.567664
  6.891892,   0.304134,   0.567472
  6.900901,   0.304075,   0.567280
  6.909910,   0.304016,   0.567088
  6.918919,   0.303957,   0.566897
  6.927928,   0.303898,   0.566706
  6.936937,   0.303839,   0.566516
  6.945946,   0.303781,   0.566325
